forecast_date,target,date_time,q0.025,q0.25,q0.5,q0.75,q0.975
20240117,energy,2024-01-18 00:00:00,50.853718,53.72146,53.740425,54.370174,56.698082
20240117,energy,2024-01-18 01:00:00,50.12436,52.34231,52.427734,53.543545,55.44334
20240117,energy,2024-01-18 02:00:00,48.79021,50.87984,51.61133,52.284225,54.716125
20240117,energy,2024-01-18 03:00:00,48.814877,50.87984,51.61133,52.803253,54.680786
20240117,energy,2024-01-18 04:00:00,49.624817,51.30908,51.735653,52.98888,54.90704
20240117,energy,2024-01-18 05:00:00,52.819466,55.486427,55.921925,55.742363,58.300533
20240117,energy,2024-01-18 06:00:00,58.49745,62.2058,62.1239,63.284885,63.16637
20240117,energy,2024-01-18 07:00:00,63.062637,67.409,67.33498,68.9068,69.221664
20240117,energy,2024-01-18 08:00:00,67.19777,69.442566,70.6913,70.91708,72.95054
20240117,energy,2024-01-18 09:00:00,67.52992,69.75571,71.10617,71.50169,73.296036
20240117,energy,2024-01-18 10:00:00,68.16886,70.64413,72.10829,72.788445,73.484276
20240117,energy,2024-01-18 11:00:00,68.30966,70.76116,72.19769,72.89764,73.864784
20240117,energy,2024-01-18 12:00:00,67.79937,70.52952,71.929214,72.63232,73.52262
20240117,energy,2024-01-18 13:00:00,66.70022,69.90363,70.90169,71.930046,72.83926
20240117,energy,2024-01-18 14:00:00,64.947464,68.23977,68.96337,69.65263,69.79085
20240117,energy,2024-01-18 15:00:00,63.99487,67.54339,68.31307,68.74815,69.35454
20240117,energy,2024-01-18 16:00:00,64.81912,67.88877,68.60723,69.25247,69.80105
20240117,energy,2024-01-18 17:00:00,66.44433,69.40855,70.710686,71.13613,72.7217
20240117,energy,2024-01-18 18:00:00,66.26591,69.34847,69.777306,70.87333,71.8419
20240117,energy,2024-01-18 19:00:00,65.12261,67.93,68.60723,69.13058,69.83041
20240117,energy,2024-01-18 20:00:00,62.415253,64.59834,65.15345,65.97538,66.73186
20240117,energy,2024-01-18 21:00:00,59.147438,61.093216,61.57303,62.79644,63.477367
20240117,energy,2024-01-18 22:00:00,55.909912,58.572765,59.2435,60.404034,60.776085
20240117,energy,2024-01-18 23:00:00,52.986595,55.415028,56.365242,56.404827,57.654022
20240117,energy,2024-01-19 00:00:00,49.872105,52.419857,52.649338,54.08556,55.725464
20240117,energy,2024-01-19 01:00:00,48.259323,50.87984,51.61133,52.201393,54.52349
20240117,energy,2024-01-19 02:00:00,47.43408,50.87984,51.61133,51.8687,53.589836
20240117,energy,2024-01-19 03:00:00,47.43408,50.87984,51.61133,51.8687,53.635902
20240117,energy,2024-01-19 04:00:00,49.347897,50.95225,51.735653,52.678436,54.672832
20240117,energy,2024-01-19 05:00:00,52.234325,55.11142,55.710506,55.07238,57.820423
20240117,energy,2024-01-19 06:00:00,57.61139,61.037827,61.663635,63.195755,62.97459
20240117,energy,2024-01-19 07:00:00,61.757545,66.05684,66.540344,67.319176,68.47179
20240117,energy,2024-01-19 08:00:00,65.16306,68.7352,69.73427,70.41217,71.22938
20240117,energy,2024-01-19 09:00:00,66.24353,69.288376,70.764465,71.15041,72.829796
20240117,energy,2024-01-19 10:00:00,67.14265,69.851204,71.920715,72.26042,73.01804
20240117,energy,2024-01-19 11:00:00,67.5165,69.81919,71.70674,72.44113,73.23088
20240117,energy,2024-01-19 12:00:00,66.05706,69.179054,71.21536,71.70227,72.48846
20240117,energy,2024-01-19 13:00:00,64.200645,68.58614,70.00343,71.00531,71.03053
