forecast_date,target,date_time,q0.025,q0.25,q0.5,q0.75,q0.975
20231213,energy,2023-12-14 00:00:00,46.712994,49.559,50.87745,51.929348,56.62979
20231213,energy,2023-12-14 01:00:00,45.05803,47.40104,48.11957,49.737423,54.589794
20231213,energy,2023-12-14 02:00:00,44.14675,46.585495,47.66248,49.24412,54.104332
20231213,energy,2023-12-14 03:00:00,44.1504,46.720478,47.66248,49.24412,53.97937
20231213,energy,2023-12-14 04:00:00,45.383656,48.263214,48.7755,50.954067,55.276085
20231213,energy,2023-12-14 05:00:00,48.707478,50.711098,51.95241,53.293022,57.436348
20231213,energy,2023-12-14 06:00:00,55.38365,58.082767,58.800377,60.170837,63.69418
20231213,energy,2023-12-14 07:00:00,60.940464,64.308914,64.42472,66.145134,70.506935
20231213,energy,2023-12-14 08:00:00,64.993034,65.98274,67.63556,68.35574,71.904594
20231213,energy,2023-12-14 09:00:00,65.121155,67.28085,68.4627,69.51452,73.05036
20231213,energy,2023-12-14 10:00:00,65.509,67.28085,68.47403,69.64833,73.41807
20231213,energy,2023-12-14 11:00:00,65.15794,67.28085,68.491196,69.68866,73.41774
20231213,energy,2023-12-14 12:00:00,65.15794,67.28085,68.491196,69.7143,73.03442
20231213,energy,2023-12-14 13:00:00,64.37311,66.08768,67.5881,68.64753,72.35285
20231213,energy,2023-12-14 14:00:00,64.151764,65.75788,66.156654,67.96847,72.0599
20231213,energy,2023-12-14 15:00:00,63.900333,65.501015,66.156654,67.96847,72.0599
20231213,energy,2023-12-14 16:00:00,64.151764,65.92858,67.39559,68.50642,72.35285
20231213,energy,2023-12-14 17:00:00,65.21179,67.0102,68.36413,69.593056,72.87256
20231213,energy,2023-12-14 18:00:00,64.97226,66.597336,68.37563,69.593056,72.55073
20231213,energy,2023-12-14 19:00:00,63.993217,65.804504,67.19848,68.40107,71.425674
20231213,energy,2023-12-14 20:00:00,61.797035,63.14729,62.822,65.0017,68.55421
20231213,energy,2023-12-14 21:00:00,57.50221,59.042656,59.419453,60.970173,64.40151
20231213,energy,2023-12-14 22:00:00,53.55823,56.03951,56.834698,57.868393,61.817787
20231213,energy,2023-12-14 23:00:00,48.896957,51.295067,52.166607,53.6146,58.731544
20231213,energy,2023-12-15 00:00:00,45.108173,48.48115,49.59748,51.148464,55.434917
20231213,energy,2023-12-15 01:00:00,44.206158,46.631527,47.683422,49.17658,54.057175
20231213,energy,2023-12-15 02:00:00,43.55934,46.631527,47.661777,49.17658,53.49961
20231213,energy,2023-12-15 03:00:00,43.56299,46.53505,47.661777,49.17658,53.483738
20231213,energy,2023-12-15 04:00:00,45.17856,47.402966,48.142757,49.32104,54.28558
20231213,energy,2023-12-15 05:00:00,46.901512,49.67812,50.668972,52.886497,56.456104
20231213,energy,2023-12-15 06:00:00,53.99594,57.23913,57.614017,59.036797,63.118668
20231213,energy,2023-12-15 07:00:00,60.084816,63.15514,62.934734,65.164986,69.29582
20231213,energy,2023-12-15 08:00:00,64.0698,66.02289,67.47517,68.25362,71.89586
20231213,energy,2023-12-15 09:00:00,64.80929,66.77536,68.351135,69.51448,72.23227
20231213,energy,2023-12-15 10:00:00,65.50085,66.90544,68.9067,70.04787,72.86499
20231213,energy,2023-12-15 11:00:00,65.2903,66.828705,68.8417,70.04787,72.93131
20231213,energy,2023-12-15 12:00:00,64.82239,66.71846,67.90208,69.0824,72.57662
20231213,energy,2023-12-15 13:00:00,63.29858,65.9196,67.36755,68.68311,71.91006
20231213,energy,2023-12-15 14:00:00,61.994083,64.22577,65.29156,66.6279,71.65182
20231213,energy,2023-12-15 15:00:00,61.480988,64.22577,64.164276,66.324615,71.344826
20231213,energy,2023-12-15 16:00:00,62.04313,64.53523,65.161354,66.324615,71.239235
20231213,energy,2023-12-15 17:00:00,63.427334,64.822784,65.85393,67.42102,71.65182
20231213,energy,2023-12-15 18:00:00,62.13601,63.809357,64.39729,65.80293,70.67385
20231213,energy,2023-12-15 19:00:00,59.711304,62.36277,62.46937,64.423965,69.02549
20231213,energy,2023-12-15 20:00:00,56.159092,58.705257,58.53938,60.338543,63.885464
20231213,energy,2023-12-15 21:00:00,53.057186,55.634773,55.56543,56.65552,61.01384
20231213,energy,2023-12-15 22:00:00,50.681206,52.290066,53.1253,54.140392,60.05821
20231213,energy,2023-12-15 23:00:00,46.27092,49.867767,50.92477,52.332523,55.592907
20231213,energy,2023-12-16 00:00:00,42.58154,46.8103,47.190697,48.176258,52.94808
20231213,energy,2023-12-16 01:00:00,42.320137,44.88695,45.645267,46.891132,51.12933
20231213,energy,2023-12-16 02:00:00,40.60723,43.898045,44.331715,44.98904,50.680794
