forecast_date,target,date_time,q0.025,q0.25,q0.5,q0.75,q0.975
20240207,energy,2024-02-10 00:00:00,45.219715,48.51199,50.163177,52.0454,53.609013
20240207,energy,2024-02-10 01:00:00,43.561714,46.40087,47.456665,49.388687,51.240242
20240207,energy,2024-02-10 02:00:00,42.536674,45.164993,46.883026,48.6957,50.64894
20240207,energy,2024-02-10 03:00:00,42.479294,45.164993,46.57714,48.43158,50.64894
20240207,energy,2024-02-10 04:00:00,42.70282,45.26034,46.866333,48.43158,50.64894
20240207,energy,2024-02-10 05:00:00,42.600777,45.186115,46.99878,48.45418,50.4433
20240207,energy,2024-02-10 06:00:00,43.969177,46.65357,47.65394,49.469883,51.141705
20240207,energy,2024-02-10 07:00:00,45.96936,48.135754,50.00049,51.65728,53.22795
20240207,energy,2024-02-10 08:00:00,48.990425,52.088017,53.46129,55.027424,56.162163
20240207,energy,2024-02-10 09:00:00,52.198242,54.71884,57.076176,58.863174,59.53385
20240207,energy,2024-02-10 10:00:00,53.12396,56.390625,58.555763,60.624897,60.672237
20240207,energy,2024-02-10 11:00:00,54.159946,57.194756,59.120102,61.50111,62.61438
20240207,energy,2024-02-10 12:00:00,53.813923,56.50334,58.555763,60.624897,61.788944
20240207,energy,2024-02-10 13:00:00,52.304417,55.227627,57.038845,59.343414,59.69305
20240207,energy,2024-02-10 14:00:00,50.47397,53.53107,55.849022,57.43348,57.714024
20240207,energy,2024-02-10 15:00:00,50.046932,53.548115,54.872154,56.178635,58.13717
20240207,energy,2024-02-10 16:00:00,50.18889,53.53107,55.353706,57.22116,58.40299
20240207,energy,2024-02-10 17:00:00,52.78898,56.229603,58.26478,60.305614,60.982418
20240207,energy,2024-02-10 18:00:00,54.071117,56.62286,58.436874,60.412167,62.468327
20240207,energy,2024-02-10 19:00:00,52.073284,54.645798,57.0489,58.764507,59.62785
20240207,energy,2024-02-10 20:00:00,49.04102,52.125263,53.44742,54.626575,56.25184
20240207,energy,2024-02-10 21:00:00,46.84884,49.68784,50.503365,52.833187,54.178143
20240207,energy,2024-02-10 22:00:00,45.80938,48.00104,49.60049,51.317883,53.500866
20240207,energy,2024-02-10 23:00:00,43.568478,45.746143,47.355656,49.153584,50.755604
