forecast_date,target,date_time,q0.025,q0.25,q0.5,q0.75,q0.975
20231220,energy,2023-12-21 00:00:00,40.618725,43.358635,44.808216,46.48936,52.35403
20231220,energy,2023-12-21 01:00:00,40.21344,40.340584,42.408203,44.507988,51.015347
20231220,energy,2023-12-21 02:00:00,40.17376,39.649796,40.840977,43.076042,49.18536
20231220,energy,2023-12-21 03:00:00,40.411777,39.44419,40.840977,43.076042,49.54601
20231220,energy,2023-12-21 04:00:00,40.430965,40.93315,41.82997,44.603783,50.844166
20231220,energy,2023-12-21 05:00:00,42.23076,43.816803,47.043266,48.09642,52.73147
20231220,energy,2023-12-21 06:00:00,48.474346,49.448425,51.56785,52.84131,59.206814
20231220,energy,2023-12-21 07:00:00,53.286415,55.30517,56.555492,57.89447,64.60808
20231220,energy,2023-12-21 08:00:00,57.23151,57.74009,58.643368,59.943176,65.81291
20231220,energy,2023-12-21 09:00:00,57.458572,57.94452,58.5332,60.629776,66.26193
20231220,energy,2023-12-21 10:00:00,59.136314,58.512226,59.359314,60.917107,66.04694
20231220,energy,2023-12-21 11:00:00,59.136314,58.512226,59.47815,60.917107,66.24382
20231220,energy,2023-12-21 12:00:00,58.13992,58.441605,59.47815,60.917107,66.24382
20231220,energy,2023-12-21 13:00:00,57.479004,57.899006,58.657986,60.73558,66.55025
20231220,energy,2023-12-21 14:00:00,56.733524,57.290604,58.853558,60.810757,66.531685
20231220,energy,2023-12-21 15:00:00,56.30987,57.290604,58.853558,60.7513,65.94604
20231220,energy,2023-12-21 16:00:00,56.90739,57.29369,58.853558,60.810757,66.39195
20231220,energy,2023-12-21 17:00:00,57.269886,57.76276,58.512478,60.624226,66.55025
20231220,energy,2023-12-21 18:00:00,57.269886,57.770573,58.678585,60.624226,66.15226
20231220,energy,2023-12-21 19:00:00,55.64781,56.809177,58.165905,59.435528,64.72831
20231220,energy,2023-12-21 20:00:00,51.79931,52.986286,54.70083,56.759205,61.940998
20231220,energy,2023-12-21 21:00:00,49.558247,50.07482,51.55162,52.999638,60.360992
20231220,energy,2023-12-21 22:00:00,46.07861,46.899048,49.51365,51.846233,56.038
20231220,energy,2023-12-21 23:00:00,42.32673,44.03576,46.586197,48.72485,52.71177
20231220,energy,2023-12-22 00:00:00,39.916588,40.761505,41.56299,44.584698,51.64672
20231220,energy,2023-12-22 01:00:00,39.930477,39.369102,40.67024,42.312843,48.71197
20231220,energy,2023-12-22 02:00:00,38.95583,38.730682,39.90356,41.927567,48.12511
20231220,energy,2023-12-22 03:00:00,39.69571,39.369102,40.229733,42.312843,48.717304
20231220,energy,2023-12-22 04:00:00,39.952915,39.456406,41.001736,42.631516,49.5291
20231220,energy,2023-12-22 05:00:00,40.64695,42.107117,44.03532,45.775063,52.02635
20231220,energy,2023-12-22 06:00:00,47.082893,48.274506,49.652233,51.901672,57.860477
20231220,energy,2023-12-22 07:00:00,51.59575,54.278404,55.928696,56.686462,64.06271
20231220,energy,2023-12-22 08:00:00,55.576073,57.33368,58.709755,59.69712,65.97405
20231220,energy,2023-12-22 09:00:00,56.27697,57.473618,58.692955,60.415455,66.2646
20231220,energy,2023-12-22 10:00:00,56.803207,57.99286,58.37675,60.30977,66.514336
20231220,energy,2023-12-22 11:00:00,57.11382,57.99286,58.495586,60.30977,66.71121
20231220,energy,2023-12-22 12:00:00,56.54724,57.541294,58.836666,60.4963,66.55292
20231220,energy,2023-12-22 13:00:00,54.88322,57.21667,58.591003,59.787056,66.60517
20231220,energy,2023-12-22 14:00:00,53.12277,54.631493,57.040855,58.07237,64.86785
20231220,energy,2023-12-22 15:00:00,52.961853,54.698547,57.040855,58.083538,64.8974
20231220,energy,2023-12-22 16:00:00,54.69142,56.221107,57.345055,59.0275,65.57398
20231220,energy,2023-12-22 17:00:00,55.825752,57.42081,58.162712,59.627758,66.02198
20231220,energy,2023-12-22 18:00:00,53.908955,56.274433,57.021446,59.051674,64.74235
20231220,energy,2023-12-22 19:00:00,53.057785,54.449512,55.472927,57.894924,63.87124
20231220,energy,2023-12-22 20:00:00,49.654377,50.530632,51.61661,54.462986,59.17966
20231220,energy,2023-12-22 21:00:00,46.52539,45.998825,48.27373,50.85268,55.591915
20231220,energy,2023-12-22 22:00:00,42.799038,43.9685,45.57217,49.501675,53.951874
20231220,energy,2023-12-22 23:00:00,40.4281,40.91411,42.37447,45.274197,50.94958
20231220,energy,2023-12-23 00:00:00,37.845455,38.3394,40.01362,41.942955,46.6466
20231220,energy,2023-12-23 01:00:00,36.724506,36.203224,38.453953,40.098385,44.488117
20231220,energy,2023-12-23 02:00:00,36.350513,34.700058,36.93057,38.95297,43.79379
20231220,energy,2023-12-23 03:00:00,36.507935,35.367043,37.61562,39.666546,44.126972
