forecast_date,target,date_time,q0.025,q0.25,q0.5,q0.75,q0.975
20240131,energy,2024-02-01 00:00:00,45.89441,50.429188,51.983925,52.572334,55.74379
20240131,energy,2024-02-01 01:00:00,43.431046,47.747173,49.821373,50.04373,53.43347
20240131,energy,2024-02-01 02:00:00,42.647415,47.11848,48.797905,49.30036,52.936455
20240131,energy,2024-02-01 03:00:00,43.00608,47.11848,48.797905,49.30036,52.889206
20240131,energy,2024-02-01 04:00:00,44.640934,48.150425,49.882248,50.748886,53.24569
20240131,energy,2024-02-01 05:00:00,47.713783,51.9905,54.051872,54.465973,56.760567
20240131,energy,2024-02-01 06:00:00,55.05285,59.573044,61.117386,61.901222,64.32554
20240131,energy,2024-02-01 07:00:00,60.49221,65.06041,66.80555,67.98874,69.85746
20240131,energy,2024-02-01 08:00:00,63.686306,67.12485,68.51422,69.58133,71.640915
20240131,energy,2024-02-01 09:00:00,63.657314,67.48425,68.815475,70.30167,71.99224
20240131,energy,2024-02-01 10:00:00,63.60214,68.20399,69.19392,70.31837,72.20671
20240131,energy,2024-02-01 11:00:00,63.60214,68.4291,69.5205,70.96371,72.64154
20240131,energy,2024-02-01 12:00:00,63.77675,67.14207,68.19612,69.54107,71.35453
20240131,energy,2024-02-01 13:00:00,62.66196,66.83381,68.05534,68.98314,71.480606
20240131,energy,2024-02-01 14:00:00,61.95451,65.19054,66.51567,67.659744,70.77058
20240131,energy,2024-02-01 15:00:00,61.08432,64.672226,66.2733,67.42349,70.36631
20240131,energy,2024-02-01 16:00:00,60.3556,64.0349,65.836945,66.90129,69.80396
20240131,energy,2024-02-01 17:00:00,62.094006,66.67141,67.951996,69.08101,71.35446
20240131,energy,2024-02-01 18:00:00,61.797863,66.7656,67.9922,68.81697,71.22824
20240131,energy,2024-02-01 19:00:00,61.266144,64.87631,66.188934,67.28898,70.22255
20240131,energy,2024-02-01 20:00:00,57.15461,61.404324,62.953583,63.939705,67.35797
20240131,energy,2024-02-01 21:00:00,53.93715,58.64425,61.25173,60.324623,65.106
20240131,energy,2024-02-01 22:00:00,50.94319,55.484753,57.7138,58.762077,63.243637
20240131,energy,2024-02-01 23:00:00,47.54907,53.741882,55.829124,56.34236,60.06649
20240131,energy,2024-02-02 00:00:00,43.722816,50.71226,52.346497,52.901245,55.41922
20240131,energy,2024-02-02 01:00:00,43.13351,49.04176,49.763687,51.29532,53.43199
20240131,energy,2024-02-02 02:00:00,42.52632,47.271275,50.114418,49.02179,53.366646
20240131,energy,2024-02-02 03:00:00,42.088745,48.01328,50.252625,49.58853,53.088745
20240131,energy,2024-02-02 04:00:00,43.32088,49.232105,50.63067,51.365005,53.30488
20240131,energy,2024-02-02 05:00:00,46.37775,52.45835,54.12786,54.656227,57.323975
20240131,energy,2024-02-02 06:00:00,52.496105,57.68876,61.318665,60.03306,65.98282
20240131,energy,2024-02-02 07:00:00,57.8357,62.66535,64.47156,64.86031,67.6751
20240131,energy,2024-02-02 08:00:00,62.86795,67.152954,68.44107,68.414,70.91245
20240131,energy,2024-02-02 09:00:00,63.36978,67.63684,69.37633,69.46263,71.67261
20240131,energy,2024-02-02 10:00:00,63.36978,67.95989,69.50548,70.08308,72.04737
20240131,energy,2024-02-02 11:00:00,63.195183,68.59318,70.011375,69.80723,72.2819
20240131,energy,2024-02-02 12:00:00,62.755497,68.64983,70.18908,70.18751,72.636246
20240131,energy,2024-02-02 13:00:00,62.88184,67.17242,68.50647,69.31172,71.522675
20240131,energy,2024-02-02 14:00:00,60.59267,64.76553,66.84689,67.25836,70.539085
20240131,energy,2024-02-02 15:00:00,60.538425,64.76553,66.548325,67.12045,70.41831
20240131,energy,2024-02-02 16:00:00,60.538425,64.55028,66.548325,66.82207,70.41831
