date_time,qs0.025,qs0.25,qs0.5,qs0.75,qs0.975,mean_qs,sum_qs
2023-11-16 00:00:00,0.30761814422607436,1.3795490570068374,1.2922707214355498,0.2343272857666001,0.14182967834472654,0.6711189773559576,4.026713864135746
2023-11-16 01:00:00,0.2786789093017578,1.3627053833007814,1.5399096679687503,0.412977676391602,0.12899244689941416,0.7446528167724611,4.4679169006347665
2023-11-16 02:00:00,0.25162226257324216,1.1551462707519526,0.9993794555664053,0.1608994903564458,0.12422650756835954,0.5382547973632811,3.2295287841796863
2023-11-16 03:00:00,0.290091409301758,1.7194146118164078,1.9252412719726593,1.0794951324462936,0.07267809906005851,1.0173841049194354,6.104304629516613
2023-11-16 04:00:00,0.3337242553710937,1.8341011505126943,2.346909423828123,1.1562379302978485,0.0809661437988283,1.1503877807617173,6.902326684570305
2023-11-16 05:00:00,0.38537816619873055,1.1591443634033212,1.293653411865236,0.1254434967041007,0.11507730865478517,0.6157393493652348,3.6944360961914082
2023-11-16 06:00:00,0.718440251159668,2.3279724578857426,2.724948974609376,0.955513137817384,0.1399339630126954,1.3733617568969732,8.24017054138184
2023-11-16 07:00:00,0.972953886413574,2.3302277984619124,2.0176676635742155,0.44885714721679193,0.09402857360839868,1.1727470138549785,7.036482083129871
2023-11-16 08:00:00,0.955870642089844,2.046974319458009,1.6624186401367211,0.0027521667480456813,0.09115084228515621,0.9518333221435551,5.710999932861331
2023-11-16 09:00:00,0.9051611007690433,1.8773499145507841,0.8382951049804745,0.19923394775390335,0.1249999938964842,0.789008012390138,4.734048074340827
2023-11-16 10:00:00,0.9430382568359378,2.0334976501464865,1.330545104980473,0.2099754028320291,0.10209304504394519,0.9238298919677744,5.542979351806647
2023-11-16 11:00:00,0.9169507568359379,1.4593024902343785,0.5062743530273508,0.5298942871093715,0.18109459228515606,0.718703295898439,4.312219775390633
2023-11-16 12:00:00,0.9033757568359377,1.4104703674316426,0.3822352905273476,0.4340387573242168,0.16972490539550777,0.6599690155029305,3.9598140930175827
2023-11-16 13:00:00,0.8659507568359374,1.6554487304687484,0.8424526367187468,0.28229159545898597,0.12693139953613308,0.7546150238037103,4.527690142822261
2023-11-16 14:00:00,0.8203507568359378,1.8150378723144556,0.9763434448242236,0.2306278686523413,0.12183216552734362,0.7928384216308604,4.757030529785163
2023-11-16 15:00:00,0.7827007568359378,1.4541094665527368,0.308075500488286,0.5927083129882789,0.16043660278320304,0.6596061279296885,3.9576367675781308
2023-11-16 16:00:00,0.8100382568359372,1.1586978454589811,0.01652001953125648,0.7028286437988314,0.16438648681640672,0.5704942504882825,3.4229655029296953
2023-11-16 17:00:00,0.8771257568359374,1.3029271850585928,0.02086987304687682,0.6634424438476572,0.19695070495605496,0.6122631927490239,3.673579156494143
2023-11-16 18:00:00,0.8279757568359373,1.2377615661621064,0.5954073486328184,0.8608865051269561,0.19575471191406296,0.7435571777343762,4.461343066406258
2023-11-16 19:00:00,0.7368632568359375,0.426947845458983,1.3043837280273465,1.3196761474609389,0.22709205017089878,0.802992605590821,4.817955633544925
2023-11-16 20:00:00,0.5624632568359375,0.2950350952148426,0.8511148071289085,1.030621795654298,0.23484509277343782,0.594816009521485,3.5688960571289092
2023-11-16 21:00:00,0.39765753021240224,0.6045297851562488,0.42758288574218994,0.7879949340820325,0.24317460784912143,0.492187948608399,2.9531276916503937
2023-11-16 22:00:00,0.28536151123046877,0.6441424560546878,0.37368453979492244,0.605422668457031,0.1826406173706056,0.41825035858154314,2.509502151489259
2023-11-16 23:00:00,0.26330853424072276,0.44273004150390705,0.6569940490722672,0.6218318023681633,0.19008406677246104,0.43498969879150423,2.6099381927490253
2023-11-17 00:00:00,0.2750565475463866,1.2808465423583968,1.1400317077636686,0.24340730285644696,0.15916090545654327,0.6197006011962884,3.7182036071777302
2023-11-17 01:00:00,0.25500778961181647,1.3638272094726567,0.9707116699218759,0.27834083557128864,0.13303218078613288,0.6001839370727541,3.6011036224365243
2023-11-17 02:00:00,0.2983089752197266,1.2870372009277347,1.2786032104492193,0.01895805358886804,0.09511391448974615,0.595604270935059,3.573625625610354
2023-11-17 03:00:00,0.2648812393188475,1.4638510742187485,1.149961669921872,0.0905140838623062,0.09619473419189477,0.6130805603027338,3.6784833618164026
2023-11-17 04:00:00,0.2842369354248046,1.3509047393798816,1.7978673706054664,0.3974827423095668,0.11537339324951194,0.7891730361938463,4.735038217163078
2023-11-17 05:00:00,0.39581717071533196,1.2558992919921863,1.4852063293457007,0.10089506530761838,0.10373994293212911,0.6683115600585933,4.009869360351559
2023-11-17 06:00:00,0.6192355590820313,2.0563501892089846,1.8454465026855473,0.15918003845214912,0.15861726226806652,0.9677659103393557,5.806595462036134
2023-11-17 07:00:00,0.8789673583984374,1.6709773712158196,0.7643714294433579,0.4827186889648445,0.1532645446777346,0.7900598785400388,4.740359271240233
2023-11-17 08:00:00,0.893173864746094,1.5775993194580096,0.8430991821289098,0.3648426208496076,0.13801319274902338,0.7633456359863289,4.580073815917973
2023-11-17 09:00:00,0.85407297668457,1.5592844543457005,0.668648254394526,0.31799673461914324,0.12711789550781288,0.7054240631103506,4.232544378662103
2023-11-17 10:00:00,0.8752479766845703,1.7498972167968745,0.3739628295898427,0.44705178833007864,0.13659322509765642,0.7165506072998046,4.299303643798828
2023-11-17 11:00:00,0.8703604766845701,1.3694563598632783,0.03762231445313091,0.7234620361328155,0.1621594360351567,0.6326121246337902,3.7956727478027417
