"date_time","gesamt"
2020-03-27 16:00:00,56.57575
2020-03-27 20:00:00,57.88825
2020-03-28 12:00:00,53.47675
2020-03-28 16:00:00,49.10475
2020-03-28 20:00:00,53.215
2020-04-03 12:00:00,65.49975
2020-04-03 16:00:00,59.54725
2020-04-03 20:00:00,57.29675
2020-04-04 12:00:00,53.7095
2020-04-04 16:00:00,47.457
2020-04-04 20:00:00,50.504
2020-04-10 12:00:00,49.8775
2020-04-10 16:00:00,43.89475
2020-04-10 20:00:00,47.4315
2020-04-11 12:00:00,49.55475
2020-04-11 16:00:00,44.7185
2020-04-11 20:00:00,47.37775
2020-04-17 12:00:00,60.0315
2020-04-17 16:00:00,53.018
2020-04-17 20:00:00,53.766
2020-04-18 12:00:00,50.7265
2020-04-18 16:00:00,46.7795
2020-04-18 20:00:00,49.10975
2020-04-24 12:00:00,60.98525
2020-04-24 16:00:00,56.329
2020-04-24 20:00:00,55.00925
2020-04-25 12:00:00,52.2765
2020-04-25 16:00:00,47.18925
2020-04-25 20:00:00,49.59025
2020-05-01 12:00:00,49.87725
2020-05-01 16:00:00,44.80525
2020-05-01 20:00:00,46.6135
2020-05-02 12:00:00,52.07375
2020-05-02 16:00:00,48.88375
2020-05-02 20:00:00,48.2895
2020-05-08 12:00:00,60.8585
2020-05-08 16:00:00,54.8105
2020-05-08 20:00:00,53.09375
2020-05-09 12:00:00,51.6065
2020-05-09 16:00:00,46.55525
2020-05-09 20:00:00,46.671
2020-05-15 12:00:00,63.60125
2020-05-15 16:00:00,58.3525
2020-05-15 20:00:00,54.90725
2020-05-16 12:00:00,53.85625
2020-05-16 16:00:00,48.50875
2020-05-16 20:00:00,48.12275
2020-05-22 12:00:00,56.66225
2020-05-22 16:00:00,52.8915
2020-05-22 20:00:00,51.35375
2020-05-23 12:00:00,53.37875
2020-05-23 16:00:00,50.8295
2020-05-23 20:00:00,48.90075
2020-05-29 12:00:00,60.382
2020-05-29 16:00:00,55.1175
2020-05-29 20:00:00,51.70325
2020-05-30 12:00:00,51.5985
2020-05-30 16:00:00,47.66375
2020-05-30 20:00:00,46.57475
2020-06-05 12:00:00,64.97
2020-06-05 16:00:00,58.535
2020-06-05 20:00:00,55.00625
2020-06-06 12:00:00,55.26325
2020-06-06 16:00:00,49.42575
2020-06-06 20:00:00,47.57425
2020-06-12 12:00:00,58.22575
2020-06-12 16:00:00,54.2905
2020-06-12 20:00:00,50.942
2020-06-13 12:00:00,52.99075
2020-06-13 16:00:00,49.19425
2020-06-13 20:00:00,47.59425
2020-06-19 12:00:00,61.54575
2020-06-19 16:00:00,56.94
2020-06-19 20:00:00,52.878
2020-06-20 12:00:00,53.053
2020-06-20 16:00:00,48.452
2020-06-20 20:00:00,47.2275
2020-06-26 12:00:00,62.84575
2020-06-26 16:00:00,58.10175
2020-06-26 20:00:00,53.47525
2020-06-27 12:00:00,53.162
2020-06-27 16:00:00,49.283
2020-06-27 20:00:00,46.752
2020-07-03 12:00:00,62.07075
2020-07-03 16:00:00,58.5
2020-07-03 20:00:00,53.69
2020-07-04 12:00:00,55.57325
2020-07-04 16:00:00,51.75825
2020-07-04 20:00:00,49.8255
2020-07-10 12:00:00,63.374
2020-07-10 16:00:00,60.472
2020-07-10 20:00:00,55.77525
2020-07-11 12:00:00,53.2355
2020-07-11 16:00:00,48.48225
2020-07-11 20:00:00,46.2295
2020-07-17 12:00:00,62.86075
2020-07-17 16:00:00,56.52475
2020-07-17 20:00:00,52.409
2020-07-18 12:00:00,51.988
2020-07-18 16:00:00,47.126
2020-07-18 20:00:00,44.4645
2020-07-24 12:00:00,63.32925
2020-07-24 16:00:00,59.39925
2020-07-24 20:00:00,52.5785
2020-07-25 12:00:00,51.7395
2020-07-25 16:00:00,47.91975
2020-07-25 20:00:00,45.17275
2020-07-31 12:00:00,61.8255
