"forecast_date","target","date","horizon","qs0.025","qs0.25","qs0.50","qs0.75","qs0.975","mean_qs","sum_qs"
2023-12-20,"DAX",2023-12-21,"1 day",0.0688007143597303,0.0732788686420964,0.21484855190772,0.296372653341529,0.0744035624125987,0.145540870132735,0.727704350663675
2023-12-20,"DAX",2023-12-22,"2 day",0.0791748653977016,0.18160846985514,0.179409857160237,0.370724659053843,0.0957058422638723,0.181324738746159,0.906623693730794
2023-12-20,"DAX",2023-12-27,"7 day",0.0901679220243944,0.269348457683038,0.084049323607949,0.396437892203725,0.111596029267621,0.190319924957345,0.951599624786727
