"forecast_date","target","horizon","q0.025","q0.25","q0.5","q0.75","q0.975"
2023-12-13,"DAX","1 day",-1.70947231308082,-0.450469540467609,-0.044758735914851,0.340901491305206,1.26408759315514
2023-12-13,"DAX","2 day",-1.87079311956794,-0.56423190840868,0.0238766760216351,0.634950559910239,1.84143387551821
2023-12-13,"DAX","5 day",-2.91569597262143,-0.491250156877961,0.247212866453456,0.709753069655428,2.03429480538141
2023-12-13,"DAX","6 day",-2.66794095050281,-0.704421690000739,0.266646750564315,0.967533681963199,2.61219257316009
2023-12-13,"DAX","7 day",-2.31394024450364,-0.619163011468367,0.283435448055151,1.07951951721404,2.74605626470829
