"forecast_date","target","date","horizon","qs0.025","qs0.25","qs0.50","qs0.75","qs0.975","mean_qs","sum_qs"
2024-02-07,"DAX",2024-02-08,"1 day",0.0987826837705606,0.348795685810115,0.298810482921637,0.0527602994267485,0.0536988396310706,0.170569598312026,0.852847991560132
2024-02-07,"DAX",2024-02-09,"2 day",0.10388607070321,0.31755329027413,0.00281972848407273,0.331828988831009,0.097647362955499,0.170747088249584,0.853735441247922
2024-02-07,"DAX",2024-02-12,"5 day",0.194284549543728,0.630063171270075,0.440158726403196,0.0560146614038889,0.0739677749625222,0.278897776716682,1.39448888358341
2024-02-07,"DAX",2024-02-13,"6 day",0.111592437981314,0.191621281318212,0.53597239600173,0.557880739691025,0.137516540584673,0.306916679115391,1.53458339557695
2024-02-07,"DAX",2024-02-14,"7 day",0.137381403910412,0.450351828572042,0.143304875690983,0.519553902704105,0.140085229993259,0.27813544817416,1.3906772408708
