"forecast_date","target","date","horizon","qs0.025","qs0.25","qs0.50","qs0.75","qs0.975","mean_qs","sum_qs"
2024-01-10,"DAX",2024-01-11,"1 day",0.0425582416105078,0.632019230168179,0.805032257304152,0.600674007648978,0.106480006275601,0.437352748601483,2.18676374300742
2024-01-10,"DAX",2024-01-12,"2 day",0.0966737147704992,0.323095454197839,0.0707231256097877,0.257532004664451,0.0872742361630491,0.167059707081125,0.835298535405626
2024-01-10,"DAX",2024-01-15,"5 day",0.14158418797407,0.102709244515722,0.646262894343322,0.607119352245518,0.132352381992456,0.326005612214218,1.63002806107109
2024-01-10,"DAX",2024-01-16,"6 day",0.0974241307861218,0.0478252098472317,0.994308950620375,0.831818447976812,0.165630395531761,0.42740142695246,2.1370071347623
2024-01-10,"DAX",2024-01-17,"7 day",0.0451018031518824,1.29004853031005,1.84248793004172,1.34060505855736,0.219846408501889,0.947617946112578,4.73808973056289
