"forecast_date","target","date","horizon","ret","q0.025","q0.25","q0.5","q0.75","q0.975"
2023-11-29,"DAX",2023-11-30,"1 day",0.302511958645368,-1.78208707942527,-0.480898254274275,-0.0377116306593838,0.373355743973572,1.40520603878225
2023-11-29,"DAX",2023-12-01,"2 day",1.41919560914818,-2.0015687867938,-0.630050519832602,0.0115559962932237,0.674562881547774,1.90031292947722
2023-11-29,"DAX",2023-12-04,"5 day",1.46334031279558,-2.96894586225182,-0.520255892150917,0.208143900551623,0.667250411287087,2.10002166994522
2023-11-29,"DAX",2023-12-05,"6 day",2.24268798990792,-2.56256158889544,-0.674837684148082,0.259836606885573,0.854116037348516,2.61127891480449
2023-11-29,"DAX",2023-12-06,"7 day",2.98587763928548,-2.53072460152474,-0.736297427281399,0.29363770201374,1.16164962949992,2.75613785450163
