"forecast_date","target","horizon","q0.025","q0.25","q0.5","q0.75","q0.975"
2023-12-06,"DAX","1 day",-1.86357939524781,-0.494595337015812,-0.0315044564834683,0.398524185685495,1.42585708745077
2023-12-06,"DAX","2 day",-2.1222201682526,-0.64676560230242,0.0241421797193792,0.736297745732553,2.0041832782292
2023-12-06,"DAX","5 day",-3.24555787059268,-0.618926260959963,0.219387479137871,0.789879548317063,2.27378672992701
2023-12-06,"DAX","6 day",-2.9629579993702,-0.834626273212359,0.259262196871204,1.06796143866312,2.85456487880931
2023-12-06,"DAX","7 day",-2.67532206857418,-0.771718078265609,0.296318028010297,1.19747027577663,2.99494938956452
