"forecast_date","target","date","horizon","qs0.025","qs0.25","qs0.50","qs0.75","qs0.975","mean_qs","sum_qs"
2024-01-31,"DAX",2024-02-01,"1 day",0.0755819181380519,0.0971260291911185,0.215983406126953,0.315820103342278,0.0803247533806957,0.15696724203582,0.784836210179098
2024-01-31,"DAX",2024-02-02,"2 day",0.0908836561035131,0.306089279797044,0.0668365537712151,0.250266910232064,0.083615433095078,0.159538366599783,0.797691832998915
2024-01-31,"DAX",2024-02-05,"5 day",0.181253459285741,0.366427854664376,0.24109495462001,0.47152488083734,0.126378804102809,0.277335990702055,1.38667995351028
2024-01-31,"DAX",2024-02-06,"6 day",0.163391375285591,0.694265712078025,0.469493209841217,0.0602021432776835,0.0873826025242795,0.294947008601359,1.4747350430068
2024-01-31,"DAX",2024-02-07,"7 day",0.184589277030006,0.614685109253077,0.18472128059716,0.687758786757761,0.174125547549227,0.369176000237446,1.84588000118723
