forecast_date,target,horizon,q0.025,q0.25,q0.5,q0.75,q0.975
20231206,energy,36 hour,67.452705,69.806984,70.46215,70.67828,73.890144
20231206,energy,40 hour,64.1869,67.79474,68.5315,68.84169,72.37929
20231206,energy,44 hour,59.909176,62.771,62.817513,63.418945,65.94886
20231206,energy,60 hour,58.75007,60.723362,61.117283,60.732788,63.534126
20231206,energy,64 hour,56.810135,58.973255,59.602287,59.73024,63.00474
20231206,energy,68 hour,53.934013,56.05809,56.449688,55.89418,59.350506
