forecast_date,target,horizon,q0.025,q0.25,q0.5,q0.75,q0.975
20240117,energy,36 hour,66.05706,69.179054,71.21536,71.70227,72.48846
20240117,energy,40 hour,63.07601,67.21928,68.49871,68.27706,69.25803
20240117,energy,44 hour,59.862434,62.091587,62.815025,63.62102,64.876175
20240117,energy,60 hour,60.126343,61.792942,62.454674,64.10362,65.067314
20240117,energy,64 hour,58.310654,60.70697,61.751534,62.579945,63.629642
20240117,energy,68 hour,55.54006,57.191383,58.004204,58.741367,59.751408
