forecast_date,target,date_time,q0.025,q0.25,q0.5,q0.75,q0.975
20231206,energy,2023-12-09 08:00:00,51.76029,53.75868,54.390236,53.941666,57.189037
20231206,energy,2023-12-09 09:00:00,56.00794,57.814728,58.044277,58.434135,61.012978
20231206,energy,2023-12-09 10:00:00,56.98866,58.73898,59.69806,59.713608,62.2455
20231206,energy,2023-12-09 11:00:00,58.75007,60.723362,61.117283,60.732788,63.534126
20231206,energy,2023-12-09 12:00:00,58.75007,60.723362,61.117283,60.732788,63.534126
20231206,energy,2023-12-09 13:00:00,56.704742,59.09859,59.514717,59.598083,62.839188
20231206,energy,2023-12-09 14:00:00,56.47006,58.089348,58.70464,58.616417,61.75953
20231206,energy,2023-12-09 15:00:00,56.42726,58.089348,58.70464,58.616417,61.747135
20231206,energy,2023-12-09 16:00:00,56.810135,58.973255,59.602287,59.73024,63.00474
20231206,energy,2023-12-09 17:00:00,59.438114,61.037434,61.781166,61.9469,64.96261
20231206,energy,2023-12-09 18:00:00,58.922543,60.492153,61.15512,60.950874,64.16855
20231206,energy,2023-12-09 19:00:00,57.004993,58.31538,58.980106,58.695435,61.83488
20231206,energy,2023-12-09 20:00:00,53.934013,56.05809,56.449688,55.89418,59.350506
20231206,energy,2023-12-09 21:00:00,51.433643,53.433197,53.428036,53.49022,56.65097
20231206,energy,2023-12-09 22:00:00,50.28135,51.671043,51.77832,52.489784,55.342537
20231206,energy,2023-12-09 23:00:00,47.126446,49.19194,49.027462,49.619423,52.656437
