forecast_date,target,horizon,q0.025,q0.25,q0.5,q0.75,q0.975
20231213,energy,36 hour,64.82239,66.71846,67.90208,69.0824,72.57662
20231213,energy,40 hour,62.04313,64.53523,65.161354,66.324615,71.239235
20231213,energy,44 hour,56.159092,58.705257,58.53938,60.338543,63.885464
20231213,energy,60 hour,53.243286,56.804943,56.543743,57.26268,61.382187
20231213,energy,64 hour,54.086773,56.630585,57.3891,58.103363,61.516598
20231213,energy,68 hour,50.695816,53.67171,54.80004,54.716267,59.341064
