"forecast_date","target","horizon","q0.025","q0.25","q0.5","q0.75","q0.975"
2024-01-31,"DAX","1 day",-1.84495613645504,-0.446373248745216,0.0958124547284179,0.637998158202052,2.03658104591188
2024-01-31,"DAX","2 day",-1.67067398027048,-0.349105442647784,0.164784105405339,0.678673653458463,2.00024219108115
2024-01-31,"DAX","5 day",-1.77762686817076,-0.358753601717723,0.204932317337117,0.768618236391958,2.18749150284499
2024-01-31,"DAX","6 day",-1.65168024699339,-0.254218883970466,0.28915751388598,0.832533911742425,2.22999527476535
2024-01-31,"DAX","7 day",-1.6795162416368,-0.188207087708474,0.393954893025549,0.976116873759572,2.4674260276879
