"forecast_date","target","horizon","q0.025","q0.25","q0.5","q0.75","q0.975"
2024-01-24,"DAX","1 day",-2.3036440922252,-0.608057916012313,0.0481194071227093,0.704296730257731,2.39988290647062
2024-01-24,"DAX","2 day",-2.02818311921631,-0.476137360413289,0.128529659802429,0.733196680018146,2.28524243882116
2024-01-24,"DAX","5 day",-2.14665037519787,-0.46530623143282,0.203810056760535,0.872926344953889,2.55427048871894
2024-01-24,"DAX","6 day",-1.92775866536701,-0.330701081884599,0.291278710848594,0.913258503581787,2.5103160870642
2024-01-24,"DAX","7 day",-2.07968274510124,-0.352925615404094,0.322329172084941,0.997583959573976,2.72434108927112
