"forecast_date","target","date","horizon","qs0.025","qs0.25","qs0.50","qs0.75","qs0.975","mean_qs","sum_qs"
2024-01-17,"DAX",2024-01-18,"1 day",0.139834224856675,0.641647770732447,0.698047947631085,0.169200530695914,0.070029430093567,0.343751980801937,1.71875990400969
2024-01-17,"DAX",2024-01-19,"2 day",0.131454175617496,0.574848532673901,0.573211014923878,0.00163751775002385,0.0741330741251083,0.271056863018081,1.35528431509041
2024-01-17,"DAX",2024-01-22,"5 day",0.167960139671834,0.928894131963609,1.26058290271964,0.995066312268103,0.0419018493998701,0.678881067204612,3.39440533602306
2024-01-17,"DAX",2024-01-23,"6 day",0.146563997501798,0.70974918529864,0.831343854380244,0.364784007244812,0.0634296120637732,0.423174131297853,2.11587065648927
2024-01-17,"DAX",2024-01-24,"7 day",0.221411769765149,1.46695150327589,2.34988231842675,2.64879244545257,0.529482021023481,1.44330401158877,7.21652005794383
