"forecast_date","target","date","horizon","ret","q0.025","q0.25","q0.5","q0.75","q0.975"
2024-01-10,"DAX",2024-01-11,"1 day",-0.859179928062304,-1.73290705257023,-0.41695267921219,0.0902790779802578,0.597510835172706,1.91346520853075
2024-01-10,"DAX",2024-01-12,"2 day",0.0883382466930982,-1.71704223597751,-0.363451004523056,0.162527333336777,0.68850567119661,2.04209690265106
2024-01-10,"DAX",2024-01-15,"5 day",-0.405798949901737,-1.6318521788003,-0.299982012865225,0.228243214132128,0.756468441129481,2.08833860706456
2024-01-10,"DAX",2024-01-16,"6 day",-0.710319082135946,-1.60628527549411,-0.222533544027264,0.314259790363098,0.85105312475346,2.23480485622031
2024-01-10,"DAX",2024-01-17,"7 day",-1.55866322151557,-1.54594898488316,-0.159040298524236,0.381248987477653,0.921538273479543,2.30844695983847
