"forecast_date","target","date","horizon","qs0.025","qs0.25","qs0.50","qs0.75","qs0.975","mean_qs","sum_qs"
2023-12-06,"DAX",2023-12-07,"1 day",0.0968610965009058,0.205770846434534,0.179597721575243,0.385368568009777,0.11482086865843,0.196483820235778,0.982419101178889
2023-12-06,"DAX",2023-12-08,"2 day",0.129746544590309,0.534397152285884,0.472444820984389,0.0619523313014951,0.0825020624918701,0.25620858233079,1.28104291165395
2023-12-06,"DAX",2023-12-11,"5 day",0.135483222647251,0.601813865065757,0.601801902495392,1.1962570365176e-05,0.0753030323977119,0.282882797035295,1.41441398517648
2023-12-06,"DAX",2023-12-12,"6 day",0.129112243176202,0.541129637393236,0.497688130911948,0.0434415064812886,0.0793434300850073,0.258142989609536,1.29071494804768
2023-12-06,"DAX",2023-12-13,"7 day",0.123579047951517,0.452132025444952,0.291447490215886,0.160684535229066,0.0944342989299287,0.22445547955427,1.12227739777135
