"forecast_date","target","date","horizon","qs0.025","qs0.25","qs0.50","qs0.75","qs0.975","mean_qs","sum_qs"
2023-11-29,"DAX",2023-11-30,"1 day",0.116608891626332,0.422675256092474,0.269871943021416,0.152803313071057,0.0896216973241903,0.210316220227094,1.05158110113547
2023-11-29,"DAX",2023-12-01,"2 day",0.169084707063096,0.937345137244589,1.28647188172157,1.04738023343093,0.0404375188909395,0.696143895670225,3.48071947835113
2023-11-29,"DAX",2023-12-04,"5 day",0.166891931647069,0.924472470008836,1.25435170132888,0.989637693960124,0.0414567615141808,0.675362111691817,3.37681055845909
2023-11-29,"DAX",2023-12-05,"6 day",0.212553271880787,1.34483637512438,2.08427109512067,2.21830415998885,0.00412616236872048,1.17281821289668,5.86409106448341
2023-11-29,"DAX",2023-12-06,"7 day",0.240302474937959,1.6258897093287,2.64448142091006,3.05577513474407,0.941681018968825,1.70162595177792,8.50812975888962
